state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
District of Columbia,11001,District of Columbia,11553,260223,280272,-248670,0.041220671,0.928465919,-0.887245248
Delaware,10001,Kent County,36989,33347,74253,3642,0.498148223,0.4490997,0.049048523
Delaware,10003,New Castle County,85507,162905,261468,-77398,0.327026634,0.623039913,-0.296013279
Delaware,10005,Sussex County,62607,39329,105814,23278,0.591670289,0.371680496,0.219989793
Florida,12001,Alachua County,46584,75370,127827,-28786,0.36443005,0.58962504,-0.22519499
Florida,12003,Baker County,10294,2112,12634,8182,0.814785499,0.167167959,0.64761754
Florida,12005,Bay County,62010,21689,87151,40321,0.711523677,0.248866909,0.462656768
Florida,12007,Bradford County,8913,2924,12098,5989,0.736733344,0.241692842,0.495040502
Florida,12009,Brevard County,181620,119525,314337,62095,0.577787534,0.380244769,0.197542765
Florida,12011,Broward County,258521,546956,822837,-288435,0.314182517,0.664719744,-0.350537227
Florida,12013,Calhoun County,4647,1236,6067,3411,0.765946926,0.20372507,0.562221856
Florida,12015,Charlotte County,60196,33421,96323,26775,0.624939007,0.346968014,0.277970993
Florida,12017,Citrus County,54377,22765,79590,31612,0.683213972,0.286028396,0.397185576
Florida,12019,Clay County,74898,27768,106363,47130,0.704173444,0.261068229,0.443105215
Florida,12021,Collier County,105297,60941,170505,44356,0.617559602,0.357414739,0.260144863
Florida,12023,Columbia County,20359,7599,28696,12760,0.709471703,0.264810427,0.444661276
Florida,12027,DeSoto County,6744,3761,10761,2983,0.626707555,0.349502834,0.277204721
Florida,12029,Dixie County,5822,1270,7202,4552,0.808386559,0.176339906,0.632046653
Florida,12031,Duval County,210061,203627,428734,6434,0.489956477,0.474949502,0.015006975
Florida,12033,Escambia County,88370,57114,151609,31256,0.582880964,0.37671906,0.206161904
Florida,12035,Flagler County,33804,21985,57413,11819,0.588786512,0.382927212,0.2058593
Florida,12037,Franklin County,4119,1738,6003,2381,0.686156922,0.289521906,0.396635016
Florida,12039,Gadsden County,6721,14994,22079,-8273,0.304406902,0.679106844,-0.374699942
Florida,12041,Gilchrist County,6740,1457,8418,5283,0.800665241,0.173081492,0.627583749
Florida,12043,Glades County,2996,1271,4355,1725,0.687944891,0.29184845,0.396096441
Florida,12045,Gulf County,5320,1715,7279,3605,0.730869625,0.235609287,0.495260338
Florida,12047,Hamilton County,3439,1899,5451,1540,0.630893414,0.348376445,0.282516969
Florida,12049,Hardee County,5238,2147,7577,3091,0.691302626,0.283357529,0.407945097
Florida,12051,Hendry County,6192,4610,11106,1582,0.557536467,0.415090942,0.142445525
Florida,12053,Hernando County,59029,31818,93878,27211,0.628784167,0.338929249,0.289854918
Florida,12055,Highlands County,29509,14901,45589,14608,0.647283336,0.326855162,0.320428174
Florida,12057,Hillsborough County,265928,306422,595072,-40494,0.446883738,0.514932647,-0.068048909
Florida,12059,Holmes County,7476,852,8506,6624,0.878909005,0.10016459,0.778744415
Florida,12061,Indian River County,48564,28997,79897,19567,0.607832584,0.362929772,0.244902812
Florida,12063,Jackson County,14231,6383,20997,7848,0.67776349,0.303995809,0.373767681
Florida,12065,Jefferson County,3930,3537,7641,393,0.514330585,0.462897527,0.051433058
Florida,12067,Lafayette County,2795,515,3375,2280,0.828148148,0.152592593,0.675555555
Florida,12069,Lake County,101888,62597,169898,39291,0.599700997,0.36843871,0.231262287
Florida,12071,Lee County,191141,124725,325797,66416,0.586687416,0.382830413,0.203857003
Florida,12073,Leon County,53777,91936,151925,-38159,0.353970709,0.605140694,-0.251169985
Florida,12075,Levy County,13758,5091,19367,8667,0.710383642,0.26286983,0.447513812
Florida,12077,Liberty County,2542,651,3295,1891,0.771471927,0.197572079,0.573899848
Florida,12079,Madison County,4849,3526,8503,1323,0.570269317,0.414677173,0.155592144
Florida,12081,Manatee County,101681,71066,178521,30615,0.569574448,0.398082018,0.17149243
Florida,12083,Marion County,107710,61958,174485,45752,0.617302347,0.355090695,0.262211652
Florida,12085,Martin County,53182,30158,85741,23024,0.620263351,0.35173371,0.268529641
Florida,12086,Miami-Dade County,333666,623006,978670,-289340,0.340938212,0.636584344,-0.295646132
Florida,12087,Monroe County,21885,18949,42434,2936,0.515742094,0.446552293,0.069189801
Florida,12089,Nassau County,34221,10849,46537,23372,0.735350366,0.23312633,0.502224036
Florida,12091,Okaloosa County,71788,23711,100657,48077,0.713194313,0.235562355,0.477631958
Florida,12093,Okeechobee County,9342,3953,13632,5389,0.685299296,0.28997946,0.395319836
Florida,12095,Orange County,195091,329579,545800,-134488,0.357440454,0.603845731,-0.246405277
Florida,12097,Osceola County,50252,85287,139981,-35035,0.358991577,0.609275545,-0.250283968
Florida,12099,Palm Beach County,270762,371411,657235,-100649,0.411971365,0.565111414,-0.153140049
Florida,12101,Pasco County,141943,89998,240814,51945,0.589430017,0.373724119,0.215705898
Florida,12103,Pinellas County,238746,233327,491520,5419,0.48572998,0.474704997,0.011024983
Florida,12105,Polk County,157216,117182,283828,40034,0.553912933,0.41286272,0.141050213
Florida,12107,Putnam County,21873,9920,32652,11953,0.669882396,0.303809874,0.366072522
Florida,12113,Santa Rosa County,65126,18398,87432,46728,0.744876018,0.210426389,0.534449629
Florida,12115,Sarasota County,124098,97676,228509,26422,0.543077078,0.427449247,0.115627831
Florida,12117,Seminole County,109265,105611,224377,3654,0.48697059,0.470685498,0.016285092
Florida,12109,St. Johns County,88633,43037,136392,45596,0.649840167,0.315539035,0.334301132
Florida,12111,St. Lucie County,70248,66812,140731,3436,0.499165074,0.4747497,0.024415374
Florida,12119,Sumter County,52722,22631,76649,30091,0.687836762,0.295254994,0.392581768
Florida,12121,Suwannee County,14281,3955,18675,10326,0.764712182,0.211780455,0.552931727
Florida,12123,Taylor County,6923,2149,9279,4774,0.746093329,0.231598233,0.514495096
Florida,12125,Union County,4567,1014,5693,3553,0.802213244,0.178113473,0.624099771
Florida,12127,Volusia County,142763,108793,260304,33970,0.5484472,0.41794594,0.13050126
Florida,12129,Wakulla County,10507,4348,15344,6159,0.684762774,0.283368092,0.401394682
Florida,12131,Walton County,25695,6861,33559,18834,0.765666438,0.204445901,0.561220537
Florida,12133,Washington County,8630,2261,11144,6369,0.774407753,0.202889447,0.571518306
Georgia,13001,Appling County,5492,1434,7003,4058,0.784235328,0.204769385,0.579465943
Georgia,13003,Atkinson County,1873,696,2604,1177,0.719278034,0.267281106,0.451996928
Georgia,13005,Bacon County,3356,607,4010,2749,0.836907731,0.151371571,0.68553616
Georgia,13007,Baker County,775,650,1440,125,0.538194444,0.451388889,0.086805555
Georgia,13009,Baldwin County,7691,7965,16075,-274,0.47844479,0.495489891,-0.017045101
Georgia,13011,Banks County,6130,684,6946,5446,0.882522315,0.098473942,0.784048373
Georgia,13013,Barrow County,21105,6580,28828,14525,0.732100735,0.228250312,0.503850423
Georgia,13015,Bartow County,29879,8204,39263,21675,0.760996358,0.208949902,0.552046456
Georgia,13017,Ben Hill County,3734,2098,5923,1636,0.630423772,0.354212392,0.27621138
Georgia,13019,Berrien County,5408,1041,6563,4367,0.824013409,0.158616486,0.665396923
Georgia,13021,Bibb County,22589,34383,58327,-11794,0.387282048,0.589486859,-0.202204811
Georgia,13023,Bleckley County,3717,1094,4934,2623,0.753344143,0.221726794,0.531617349
Georgia,13025,Brantley County,5561,619,6285,4942,0.884805091,0.098488465,0.786316626
Georgia,13027,Brooks County,3679,2504,6268,1175,0.586949585,0.39948947,0.187460115
Georgia,13029,Bryan County,10513,4010,15063,6503,0.697935338,0.266215229,0.431720109
Georgia,13031,Bulloch County,14476,8812,24151,5664,0.59939547,0.36487102,0.23452445
Georgia,13033,Burke County,4491,4730,9350,-239,0.480320856,0.505882353,-0.025561497
Georgia,13035,Butts County,6717,2566,9477,4151,0.708768598,0.270760789,0.438007809
Georgia,13037,Calhoun County,829,1178,2023,-349,0.409787444,0.58230351,-0.172516066
Georgia,13039,Camden County,12287,5914,18825,6373,0.652695883,0.314156707,0.338539176
Georgia,13043,Candler County,2661,1023,3757,1638,0.708277881,0.272291722,0.435986159
Georgia,13045,Carroll County,29983,12422,43744,17561,0.685419715,0.283970373,0.401449342
Georgia,13047,Catoosa County,20860,4769,26510,16091,0.786872878,0.179894379,0.606978499
Georgia,13049,Charlton County,2950,1004,4008,1946,0.736027944,0.250499002,0.485528942
Georgia,13051,Chatham County,43649,58998,106013,-15349,0.411732523,0.556516654,-0.144784131
Georgia,13053,Chattahoochee County,746,593,1384,153,0.539017341,0.428468208,0.110549133
Georgia,13055,Chattooga County,6457,1612,8246,4845,0.783046325,0.195488722,0.587557603
Georgia,13057,Cherokee County,80611,25203,110825,55408,0.727371983,0.227412587,0.499959396
Georgia,13059,Clarke County,12691,29514,44221,-16823,0.286990344,0.667420456,-0.380430112
Georgia,13061,Clay County,566,697,1271,-131,0.445318647,0.548387097,-0.10306845
Georgia,13063,Clayton County,11740,75908,89236,-64168,0.131561253,0.850643238,-0.719081985
Georgia,13065,Clinch County,1724,685,2443,1039,0.705689726,0.280392959,0.425296767
Georgia,13067,Cobb County,152602,159416,326424,-6814,0.467496263,0.488370953,-0.02087469
Georgia,13069,Coffee County,9575,4090,13896,5485,0.689047208,0.294329303,0.394717905
Georgia,13071,Colquitt County,9892,3460,13592,6432,0.727781048,0.254561507,0.473219541
Georgia,13073,Columbia County,43060,18863,64190,24197,0.670821,0.293861972,0.376959028
Georgia,13075,Cook County,4175,1752,6038,2423,0.691454124,0.290162305,0.401291819
Georgia,13077,Coweta County,42513,16572,61315,25941,0.693353992,0.270276441,0.423077551
Georgia,13079,Crawford County,3632,1419,5157,2213,0.704285437,0.275159977,0.42912546
Georgia,13081,Crisp County,4539,2835,7500,1704,0.6052,0.378,0.2272
Georgia,13083,Dade County,5047,965,6238,4082,0.809073421,0.154697018,0.654376403
Georgia,13085,Dawson County,9880,1444,11680,8436,0.845890411,0.123630137,0.722260274
Georgia,13087,Decatur County,6009,4104,10238,1905,0.586931041,0.400859543,0.186071498
Georgia,13089,DeKalb County,47531,239131,295871,-191600,0.160647715,0.808227234,-0.647579519
Georgia,13091,Dodge County,5021,1836,6995,3185,0.717798427,0.262473195,0.455325232
Georgia,13093,Dooly County,1941,1860,3836,81,0.505995829,0.484880083,0.021115746
Georgia,13095,Dougherty County,10227,23224,33925,-12997,0.301459101,0.684568902,-0.383109801
Georgia,13097,Douglas County,24803,30971,57365,-6168,0.432371655,0.539893663,-0.107522008
Georgia,13099,Early County,2552,2165,4782,387,0.533667921,0.45273944,0.080928481
Georgia,13101,Echols County,1006,156,1175,850,0.856170213,0.132765957,0.723404256
Georgia,13103,Effingham County,17865,4851,23395,13014,0.763624706,0.207351998,0.556272708
Georgia,13105,Elbert County,5269,2507,7912,2762,0.665950455,0.316860465,0.34908999
Georgia,13107,Emanuel County,5330,2433,7838,2897,0.680020413,0.310410819,0.369609594
Georgia,13109,Evans County,2404,1130,3602,1274,0.667406996,0.313714603,0.353692393
Georgia,13111,Fannin County,9622,1920,11764,7702,0.817919075,0.163209793,0.654709282
Georgia,13113,Fayette County,35034,23255,60387,11779,0.580157981,0.385099442,0.195058539
Georgia,13115,Floyd County,24045,9127,34250,14918,0.702043796,0.266481752,0.435562044
Georgia,13117,Forsyth County,69801,23427,97314,46374,0.717276034,0.240736174,0.47653986
Georgia,13119,Franklin County,7054,1243,8474,5811,0.832428605,0.146683975,0.68574463
Georgia,13121,Fulton County,110372,281875,407173,-171503,0.271069054,0.692273309,-0.421204255
Georgia,13123,Gilmer County,10465,1955,12713,8510,0.82317313,0.153779596,0.669393534
Georgia,13125,Glascock County,1235,138,1390,1097,0.888489209,0.099280576,0.789208633
Georgia,13127,Glynn County,21482,11738,34041,9744,0.631062542,0.344819482,0.28624306
Georgia,13129,Gordon County,15171,3176,18850,11995,0.804827586,0.168488064,0.636339522
Georgia,13131,Grady County,6047,3005,9187,3042,0.658212692,0.327092631,0.331120061
Georgia,13133,Greene County,5488,3194,8831,2294,0.621447175,0.361680444,0.259766731
Georgia,13135,Gwinnett County,146463,165063,323931,-18600,0.452142586,0.509562222,-0.057419636
Georgia,13137,Habersham County,13184,2483,16128,10701,0.817460317,0.153955853,0.663504464
Georgia,13139,Hall County,51681,16153,70133,35528,0.73689989,0.230319536,0.506580354
Georgia,13141,Hancock County,841,2695,3572,-1854,0.235442329,0.754479283,-0.519036954
Georgia,13143,Haralson County,9579,1474,11317,8105,0.846425731,0.130246532,0.716179199
Georgia,13145,Harris County,11931,4082,16392,7849,0.727855051,0.249023914,0.478831137
Georgia,13147,Hart County,7285,2583,10077,4702,0.722933413,0.256326288,0.466607125
Georgia,13149,Heard County,3370,743,4206,2627,0.801236329,0.176652401,0.624583928
Georgia,13151,Henry County,45641,49902,98037,-4261,0.465548721,0.509011904,-0.043463183
Georgia,13153,Houston County,35351,22460,59559,12891,0.593545896,0.377105055,0.216440841
Georgia,13155,Irwin County,2711,890,3659,1821,0.740912818,0.243235857,0.497676961
Georgia,13157,Jackson County,21754,4469,27057,17285,0.804006357,0.165169827,0.63883653
Georgia,13159,Jasper County,4353,1544,6016,2809,0.723570479,0.256648936,0.466921543
Georgia,13161,Jeff Davis County,4102,901,5089,3201,0.80605227,0.177048536,0.629003734
Georgia,13163,Jefferson County,3057,3809,6934,-752,0.44087107,0.549322181,-0.108451111
Georgia,13165,Jenkins County,1892,1108,3034,784,0.623599209,0.365194463,0.258404746
Georgia,13167,Johnson County,2519,1136,3682,1383,0.684139055,0.308527974,0.375611081
Georgia,13169,Jones County,8304,3960,12524,4344,0.66304695,0.31619291,0.34685404
Georgia,13171,Lamar County,5183,2267,7575,2916,0.684224422,0.299273927,0.384950495
Georgia,13173,Lanier County,1984,805,2861,1179,0.693463824,0.28137015,0.412093674
Georgia,13175,Laurens County,12401,6737,19448,5664,0.637649116,0.346410942,0.291238174
Georgia,13177,Lee County,10641,3166,14106,7475,0.754359847,0.224443499,0.529916348
Georgia,13179,Liberty County,6125,9531,16082,-3406,0.380860589,0.592650168,-0.211789579
Georgia,13181,Lincoln County,2759,1271,4100,1488,0.672926829,0.31,0.362926829
Georgia,13183,Long County,2623,1356,4109,1267,0.638354831,0.330007301,0.30834753
Georgia,13185,Lowndes County,21308,14614,36813,6694,0.578817266,0.396979328,0.181837938
Georgia,13187,Lumpkin County,9613,2216,12324,7397,0.78002272,0.179811749,0.600210971
Georgia,13193,Macon County,1540,2705,4287,-1165,0.359225566,0.630977373,-0.271751807
Georgia,13195,Madison County,9195,2423,11945,6772,0.76977815,0.202846379,0.566931771
Georgia,13197,Marion County,1921,1213,3183,708,0.603518693,0.381087025,0.222431668
Georgia,13189,McDuffie County,5432,3699,9268,1733,0.586102719,0.399115235,0.186987484
Georgia,13191,McIntosh County,3482,2298,5893,1184,0.590870524,0.389954183,0.200916341
Georgia,13199,Meriwether County,5216,3800,9181,1416,0.568129833,0.413898268,0.154231565
Georgia,13201,Miller County,1888,622,2540,1266,0.743307087,0.24488189,0.498425197
Georgia,13205,Mitchell County,4272,3492,7857,780,0.543718977,0.444444444,0.099274533
Georgia,13207,Monroe County,8821,3570,12675,5251,0.695936884,0.281656805,0.414280079
Georgia,13209,Montgomery County,2668,847,3560,1821,0.749438202,0.237921348,0.511516854
Georgia,13211,Morgan County,6559,2658,9435,3901,0.69517753,0.281717011,0.413460519
Georgia,13213,Murray County,10340,1799,12422,8541,0.832394139,0.1448237,0.687570439
Georgia,13215,Muscogee County,26901,39602,68320,-12701,0.39375,0.579654567,-0.185904567
Georgia,13217,Newton County,20907,21936,43787,-1029,0.477470482,0.500970608,-0.023500126
Georgia,13219,Oconee County,12885,5253,19030,7632,0.677088807,0.276037835,0.401050972
Georgia,13221,Oglethorpe County,4622,1829,6650,2793,0.695037594,0.275037594,0.42
Georgia,13223,Paulding County,44646,18004,64601,26642,0.691103853,0.278695376,0.412408477
Georgia,13225,Peach County,5405,5083,10699,322,0.505187401,0.47509113,0.030096271
Georgia,13227,Pickens County,11651,1977,13982,9674,0.833285653,0.141396081,0.691889572
Georgia,13229,Pierce County,6301,903,7297,5398,0.86350555,0.123749486,0.739756064
Georgia,13231,Pike County,7273,1239,8675,6034,0.838386167,0.142824207,0.69556196
Georgia,13233,Polk County,11006,2863,14158,8143,0.777369685,0.202217827,0.575151858
Georgia,13235,Pulaski County,2436,1104,3598,1332,0.677042802,0.306837132,0.37020567
Georgia,13237,Putnam County,6516,2745,9431,3771,0.690912947,0.291061393,0.399851554
Georgia,13239,Quitman County,575,461,1044,114,0.550766284,0.441570881,0.109195403
Georgia,13241,Rabun County,6287,1443,7949,4844,0.790917096,0.181532268,0.609384828
Georgia,13243,Randolph County,1270,1597,2895,-327,0.438687392,0.55164076,-0.112953368
Georgia,13245,Richmond County,24441,48707,74952,-24266,0.326088697,0.649842566,-0.323753869
Georgia,13247,Rockdale County,13463,23206,37589,-9743,0.358163292,0.617361462,-0.25919817
Georgia,13249,Schley County,1472,401,1909,1071,0.771084337,0.210057622,0.561026715
Georgia,13251,Screven County,3305,2300,5699,1005,0.579926303,0.403579575,0.176346728
Georgia,13253,Seminole County,2343,1186,3577,1157,0.655018172,0.331562762,0.32345541
Georgia,13255,Spalding County,15636,9347,25940,6289,0.602775636,0.360331534,0.242444102
Georgia,13257,Stephens County,7682,1835,9760,5847,0.787090164,0.188012295,0.599077869
Georgia,13259,Stewart County,805,1220,2053,-415,0.392109109,0.594252314,-0.202143205
